Port Name,State,Port Code,Border,Date,Measure,Value
Derby Line,Vermont,209,US-Canada Border,09/01/2017 12:00:00 AM,Trucks,8151
St. John,North Dakota,3405,US-Canada Border,09/01/2017 12:00:00 AM,Trucks,88
Boundary,Washington,3015,US-Canada Border,09/01/2017 12:00:00 AM,Train Passengers,98
Point Roberts,Washington,3017,US-Canada Border,09/01/2017 12:00:00 AM,Pedestrians,2848
Madawaska,Maine,109,US-Canada Border,09/01/2017 12:00:00 AM,Truck Containers Full,416
Progreso,Texas,2309,US-Mexico Border,09/01/2017 12:00:00 AM,Personal Vehicles,97242
Point Roberts,Washington,3017,US-Canada Border,09/01/2017 12:00:00 AM,Buses,40
Lynden,Washington,3023,US-Canada Border,09/01/2017 12:00:00 AM,Truck Containers Full,431
Pinecreek,Minnesota,3425,US-Canada Border,09/01/2017 12:00:00 AM,Truck Containers Full,2
Metaline Falls,Washington,3025,US-Canada Border,09/01/2017 12:00:00 AM,Buses,5
Baudette,Minnesota,3424,US-Canada Border,09/01/2017 12:00:00 AM,Personal Vehicles,15553
Hannah,North Dakota,3408,US-Canada Border,09/01/2017 12:00:00 AM,Truck Containers Full,6
Andrade,California,2502,US-Mexico Border,09/01/2017 12:00:00 AM,Personal Vehicle Passengers,87860
Wildhorse,Montana,3323,US-Canada Border,09/01/2017 12:00:00 AM,Truck Containers Empty,1
Sarles,North Dakota,3409,US-Canada Border,09/01/2017 12:00:00 AM,Personal Vehicles,319
Presidio,Texas,2403,US-Mexico Border,09/01/2017 12:00:00 AM,Personal Vehicle Passengers,110661
Trout River,New York,715,US-Canada Border,09/01/2017 12:00:00 AM,Truck Containers Empty,1030
Whitlash,Montana,3321,US-Canada Border,09/01/2017 12:00:00 AM,Personal Vehicle Passengers,147
International Falls-Ranier,Minnesota,3604,US-Canada Border,09/01/2017 12:00:00 AM,Trucks,1461
Eagle Pass,Texas,2303,US-Mexico Border,09/01/2017 12:00:00 AM,Truck Containers Full,11424
Eastport,Maine,103,US-Canada Border,09/01/2017 12:00:00 AM,Personal Vehicles,14949
Brownsville,Texas,2301,US-Mexico Border,09/01/2017 12:00:00 AM,Rail Containers Empty,5380
Bridgewater,Maine,127,US-Canada Border,09/01/2017 12:00:00 AM,Truck Containers Empty,293
El Paso,Texas,2402,US-Mexico Border,09/01/2017 12:00:00 AM,Buses,1403
El Paso,Texas,2402,US-Mexico Border,09/01/2017 12:00:00 AM,Personal Vehicles,1032244
Sweetgrass,Montana,3310,US-Canada Border,09/01/2017 12:00:00 AM,Pedestrians,177
Calexico,California,2503,US-Mexico Border,09/01/2017 12:00:00 AM,Personal Vehicles,363265
Oroville,Washington,3019,US-Canada Border,09/01/2017 12:00:00 AM,Bus Passengers,371
